Id,UserName,UserURL,Version,Score,Title,Text,URL
gp:AOqpTOHqaEt-8zemtoe-6OW994YQadJIwjOpejmfI-yu9CKxLzO-lM7wOTAMCSiEIQNy2I59Vdt3OHQy28YjlJw,Ian Megill,https://play-lh.googleusercontent.com/a-/AOh14GieZJz-Igc5FCKn7QAiRtEHU2VV7eGxjasrQizm,1.18.2.03,2,,"It keeps saying I don't own it, I paid 7 bucks for it",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHqaEt-8zemtoe-6OW994YQadJIwjOpejmfI-yu9CKxLzO-lM7wOTAMCSiEIQNy2I59Vdt3OHQy28YjlJw
gp:AOqpTOH2G2J75ymxUMEgAU0ojVYA_K7k7LBKg1pUaDpJ253wSZUCUmFkm8dlELmVJgg0OitaAucf04vkQk5D03c,Chanton Kmao,https://play-lh.googleusercontent.com/a-/AOh14Gi8b0lW8KQ3xbA9AZQyOT4mfWYCn7d9EHphhNgZHA,1.18.2.03,2,,It's cool but it's really annoying with the dumb stupid files,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH2G2J75ymxUMEgAU0ojVYA_K7k7LBKg1pUaDpJ253wSZUCUmFkm8dlELmVJgg0OitaAucf04vkQk5D03c
gp:AOqpTOFJjkGwiY6UjNp3M__Ieg4KBnjEs6yhgFd-OzNFWmnqHlmAxCsjlkQXIVDS9ivnIi7foSEGxZuVTrH0TSM,Alison Dollery,https://play-lh.googleusercontent.com/a-/AOh14GiXZ2l0WX2Y8P7VeeaXLbiiqepBymXsP0JgDZinwA,1.18.2.03,5,,Soooooo good,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFJjkGwiY6UjNp3M__Ieg4KBnjEs6yhgFd-OzNFWmnqHlmAxCsjlkQXIVDS9ivnIi7foSEGxZuVTrH0TSM
gp:AOqpTOG3TFT-yDM5Gc-AAKwbRCjjNU3_hkJ4fpWzGTi_atAZ51Uv_fGct1bgUjO1o_lDnBQvbfZFk_DvVRuiyTg,Brittany Valdez,https://play-lh.googleusercontent.com/a-/AOh14GgRnzkiEOQgESsUnvJjUaY42ukZj7cc3Cd-xMQa,1.18.2.03,5,,I had an issue with it not being a able to download and I gave it a 1 star but I was later able to download it im a so grateful tysm!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOG3TFT-yDM5Gc-AAKwbRCjjNU3_hkJ4fpWzGTi_atAZ51Uv_fGct1bgUjO1o_lDnBQvbfZFk_DvVRuiyTg
gp:AOqpTOE031B64nfmeZvprZ6UY1abkDSZeqphb1rsZ6dFW7dbXRL_7etOt6xMuUsYxSp_gumfRG84dbBce_LVqy8,Jose Flores,https://play-lh.googleusercontent.com/a-/AOh14GjwcJnUqYeCP69hhPb7K_3N5DZx2O9wOYrPpYIn,1.18.2.03,1,,New mode sucks lmao....,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE031B64nfmeZvprZ6UY1abkDSZeqphb1rsZ6dFW7dbXRL_7etOt6xMuUsYxSp_gumfRG84dbBce_LVqy8
gp:AOqpTOHT6EUps2Is-f8cjNmmBT1ZFTQ_TGcIjUc4bdM2AjkWVmDsADhb2YMHg1LFcq_S8v56VCNPT57tWLwyktk,John Carlo Espelita,https://play-lh.googleusercontent.com/a-/AOh14GgndaP8el36_16sexCZaXeU8hXm3PSNYzyzidY,1.18.2.03,3,,Bugs : cured/uncured (zombie) villagers disappearing .. please fix this,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHT6EUps2Is-f8cjNmmBT1ZFTQ_TGcIjUc4bdM2AjkWVmDsADhb2YMHg1LFcq_S8v56VCNPT57tWLwyktk
gp:AOqpTOGb_ZHwILMW6jku_l5g8mj1VsEgC2ZG5pNKsedFbgKF74clsRQ_9tDX4ckWnSwTP0wrz_IB5EC8SMeFGGg,Isaiah Banks,https://play-lh.googleusercontent.com/a-/AOh14GgDCMNRU81B5uJdDpSvvrynBkg-wauUcuPLriLnIA,,3,,"I love this game! But, however it wont let me join my friends! Hopefully you get this bug fixed!",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGb_ZHwILMW6jku_l5g8mj1VsEgC2ZG5pNKsedFbgKF74clsRQ_9tDX4ckWnSwTP0wrz_IB5EC8SMeFGGg
gp:AOqpTOG8ORH7yIyj1KAbL2vFc7R3FeLhVluyNm4R3FVtTbJpXMNKvgeQRDdPbb9zkkfpwnebVZj4lwEhLNvwMCQ,Alex Harrison,https://play-lh.googleusercontent.com/a/AATXAJwHlQVKlh307YWKjJwToZjnspG6jT3slokdgUhl=mo,1.18.2.03,1,,I can't sign in I doesn't even give me the option to put my login details in it and I keep getting the pufferfish error I've played loads on PS4 so I was just going to put my login details from that account in but it just goes straight to the signing in waiting screen please help and I'll up the review,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOG8ORH7yIyj1KAbL2vFc7R3FeLhVluyNm4R3FVtTbJpXMNKvgeQRDdPbb9zkkfpwnebVZj4lwEhLNvwMCQ
gp:AOqpTOEhR3SxoJ6zprAMqWAbyLYevyjEp2Bgh3N9R_xDhzFzwL7mWee_4mKY508B_rzxl-rlHnQG-aGUZbde-0Y,Shambhunath Pandey,https://play-lh.googleusercontent.com/a-/AOh14Gi1s-YR8Kn_clQzsUBPgOxncfF9MJZIRvH037B5ag,1.18.2.03,5,,Nice,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEhR3SxoJ6zprAMqWAbyLYevyjEp2Bgh3N9R_xDhzFzwL7mWee_4mKY508B_rzxl-rlHnQG-aGUZbde-0Y
gp:AOqpTOEnFD1Om5LZKiQZQ0WNCFVuEDlYK-04G43YU8hMq6kTRF_iFGP_n2RyBv0mqwhZ9pUNOXLQ6BScqUeJX98,wolfie,https://play-lh.googleusercontent.com/a-/AOh14GgBjfU6zgsNkYvp6K_Y-zEOMEtgvLNOeYNGKW97NA,1.18.2.03,5,,Love game UwU,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEnFD1Om5LZKiQZQ0WNCFVuEDlYK-04G43YU8hMq6kTRF_iFGP_n2RyBv0mqwhZ9pUNOXLQ6BScqUeJX98
gp:AOqpTOHribk27G5zB4-qWHbGiAGpaL7fe8eT8az1DI1p6eZRiAC3p8dnXdu845titjzQ6HmkgQl0nsb-0Di95RY,Alinotfound,https://play-lh.googleusercontent.com/a-/AOh14GigZh7vZMeMQtpVERJauaWROP4Ww3xvuN6jYwME8g,1.18.2.03,4,,It's amazing but there is one problem. Every time I try to log on it won't load. I have to install every single time I restart or go offline.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHribk27G5zB4-qWHbGiAGpaL7fe8eT8az1DI1p6eZRiAC3p8dnXdu845titjzQ6HmkgQl0nsb-0Di95RY
gp:AOqpTOEDkxGTIJANM8Bet-sQG1fHOR5NX8PH7rYogPfRlxnTbCLGBDIhm3K5oAOHBsRa8ixGPmRzgXa2QshZIxs,Hydro_animation,https://play-lh.googleusercontent.com/a-/AOh14Ggmc8EayKlOWm4DNmcDQIIJkh66RYX1lSoJJfIA_g,1.18.2.03,5,,"As minecraft grows older the memories I associate it with slowly fade out of relevancy. Although they will still hold a place in my heart, for being one of my first gaming experiences, for being the place I found my first friends, and for staying true to its original purpose. Fun.",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEDkxGTIJANM8Bet-sQG1fHOR5NX8PH7rYogPfRlxnTbCLGBDIhm3K5oAOHBsRa8ixGPmRzgXa2QshZIxs
gp:AOqpTOEPe6x1paWfaAkMZFKyR6Qr6od1XnlEmIqWTZ6GcDyeXLFth5T1BuRT4TSY3jU1A9NuL-icAGrQ1z-6gEs,Kaleb McDermott,https://play-lh.googleusercontent.com/a-/AOh14GjiPd4xna-3wYtZOhNiNWDUQgcw2Im60b_4EjsW,1.18.2.03,5,,"The graphics and gameplay are pretty nice in this game. I play this game 2 years ago and I still play it to this day. Plus, you can play with friends and go on online servers. Minecraft is my most favorite game. ☺️",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEPe6x1paWfaAkMZFKyR6Qr6od1XnlEmIqWTZ6GcDyeXLFth5T1BuRT4TSY3jU1A9NuL-icAGrQ1z-6gEs
gp:AOqpTOFZKaWQlwPLBTcZ6Kxy5t8XvAbPZuOFCuIPUmYDV12wPix-VYZCHN349n-VU2BmiywWeH9ZHgnNp37I2js,Bean Bean,https://play-lh.googleusercontent.com/a-/AOh14GhxFzwJJx_xEhPWonlnD7FG3cKqdjAnqfS9ssY2,,2,,I love minecraft but it sucks right now. Every 5 seconds i get a notification telling me I cant load my character making me unable to click anything. I cant play multiplayer no matter how hard I try. Fix your game or else people are going to stop playing.,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFZKaWQlwPLBTcZ6Kxy5t8XvAbPZuOFCuIPUmYDV12wPix-VYZCHN349n-VU2BmiywWeH9ZHgnNp37I2js
gp:AOqpTOGbfIt1Da0DYDjrko_XCuuzTKv3P6UR5brGCN0__IQJWhr-C50pUcY_a9N6FshznME0iqWd6vNfmZb1fGk,bailey kk,https://play-lh.googleusercontent.com/a-/AOh14GieTbwrPKLwWf6BY2IwK-JCsBz4DW8JWkYeyQV-rQ,1.18.2.03,5,,Everybody knows this game is like the funnest game in the world so like why would I give it a bad review I personally this games so much it boosts my confidence as well I do rage at it but it still helps in my life a lot I want to thank you for making this game,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGbfIt1Da0DYDjrko_XCuuzTKv3P6UR5brGCN0__IQJWhr-C50pUcY_a9N6FshznME0iqWd6vNfmZb1fGk
gp:AOqpTOHmUZEKaTYgt6PhUgfD8GACWLtm2l3hX-M_6anWvPDW3EcCOCNkz7_HK26bOEAmZY4WWLQjUFLTBWfUXQs,Lynndae Wales,https://play-lh.googleusercontent.com/a/AATXAJxi92wCvMIam8vCxEOKS9qWPmrG3xkKUn8U5LtO=mo,1.18.1.02,5,,It so good,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHmUZEKaTYgt6PhUgfD8GACWLtm2l3hX-M_6anWvPDW3EcCOCNkz7_HK26bOEAmZY4WWLQjUFLTBWfUXQs
gp:AOqpTOHTenVHwIs2cx0z34rulHkZsW-PGGM3Q9k5ljKcFnJh5At8mm5D4dU4x5yU5UACZGFD52MV18ED3-uGfOQ,Lavender Games,https://play-lh.googleusercontent.com/a-/AOh14GgRxQcGKw2Q4TxkZR57viBsahyMg8Mi6sGX9bDm,,5,,Dude it's minecraft why are you checking the reviews??,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHTenVHwIs2cx0z34rulHkZsW-PGGM3Q9k5ljKcFnJh5At8mm5D4dU4x5yU5UACZGFD52MV18ED3-uGfOQ
gp:AOqpTOE4E2g9Mx9oO9czgOsfUKs3-zduiiEDCU5xLdnTZilKlxNgIpxBGvCDnB59U8SSzeLc_ijXeRsA9JTLSnc,A4 GAMING yt,https://play-lh.googleusercontent.com/a-/AOh14GgzDrue2nWDBwNTpeX0Ft4td7696lhW33rqiSVG,,5,,NOTHING :P TO SAY ABOUT IT IT'S BEST,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE4E2g9Mx9oO9czgOsfUKs3-zduiiEDCU5xLdnTZilKlxNgIpxBGvCDnB59U8SSzeLc_ijXeRsA9JTLSnc
gp:AOqpTOEjJBwcSUyijaReobvNsXhDPjgTjPJ4rdKpWpQN_zJG2K0th_tRO3dQubGHQANkBz5NWZY04ax3RfELzsc,Badarudin Ahsan Nurrasyid,https://play-lh.googleusercontent.com/a-/AOh14GioZvKn5MO8XECEXv9bw3_DLA_-1Sl1OhriEC5p,1.18.2.03,5,,Akhirnya gua punya Minecraft ori,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEjJBwcSUyijaReobvNsXhDPjgTjPJ4rdKpWpQN_zJG2K0th_tRO3dQubGHQANkBz5NWZY04ax3RfELzsc
gp:AOqpTOFuHpivwowO9S7vxKCDkY5bOy1a1SuNsxvoUh8dMIzWLsnXfB2_nooeAgAg702y1rvX3wKvb04n7PJuFHk,Charlotte Belford,https://play-lh.googleusercontent.com/a-/AOh14GgxCROIFf8s-yF0kjOqGFbe-be3BxNSRChQiIu7,1.18.2.03,2,,It's ok,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFuHpivwowO9S7vxKCDkY5bOy1a1SuNsxvoUh8dMIzWLsnXfB2_nooeAgAg702y1rvX3wKvb04n7PJuFHk
gp:AOqpTOFuc3OewY9bxClSIMu2SUGfAqEEZ4p7hZ7XIZNzvRoW8RToRRkLGy2peCCyNBgeaxzXfA2ASa5sk0Ka43o,Sherly Ivylyn,https://play-lh.googleusercontent.com/a-/AOh14Gi0-hNPJYv7o2u-9wE-9n8zS3zMenKtePH6q0QV,1.18.2.03,5,,Worst game ever JK One of the best game even am i Malaysian this game teach me English thank for depelover that make this game!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFuc3OewY9bxClSIMu2SUGfAqEEZ4p7hZ7XIZNzvRoW8RToRRkLGy2peCCyNBgeaxzXfA2ASa5sk0Ka43o
gp:AOqpTOEOPT2Lszyz46rLejbMkUD2sOTeHuqx3-Pc8VkcTO47-yUHfspq5k-Z0B4Yey0bPuWaUfYZjZERkm4EcbU,ethan yates,https://play-lh.googleusercontent.com/a-/AOh14GgYAcriqBfY8mjF0RL8ZUzIFycmiqiDlMuQXs_j,1.18.2.03,5,,Love it,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEOPT2Lszyz46rLejbMkUD2sOTeHuqx3-Pc8VkcTO47-yUHfspq5k-Z0B4Yey0bPuWaUfYZjZERkm4EcbU
gp:AOqpTOHurb_qZclWyXLciHQH4NdNQPtfBktdaBTI-aXJLUf43SM3gMIxnu9FYLKMkPDaui33B7KMTtSq6oTwpNs,꧁ʀɪʟᴇʏxꜱᴏꜰᴛxʀᴏꜱᴇꜱ꧂,https://play-lh.googleusercontent.com/a-/AOh14GhRhviu1mIa8YITVTd6Ma2Jw93vTnBZpIipmJcJ8Q,,5,,Yeah,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHurb_qZclWyXLciHQH4NdNQPtfBktdaBTI-aXJLUf43SM3gMIxnu9FYLKMkPDaui33B7KMTtSq6oTwpNs
gp:AOqpTOHxRR6J9dFPXIevtlZoe7FaPoN7_765ZSEYgnLA3iEfDhtNsanbj72-PvMml8K6UmUy-ZZGMPGez5ncnBQ,Aryan Vladimir Gheorghe,https://play-lh.googleusercontent.com/a/AATXAJzF5RT-Nj3QrHOKkRXEDpN0xtaf2Mo6yDKH08rq=mo,,5,,It's amazing you can download mod and world house just download addnos and download the latest version of all house is there,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHxRR6J9dFPXIevtlZoe7FaPoN7_765ZSEYgnLA3iEfDhtNsanbj72-PvMml8K6UmUy-ZZGMPGez5ncnBQ
gp:AOqpTOGY2qQbkwnHMeUHBKP41-PsiFcaqcvzcaXeOt1SG7JaiT3aIaSWk-vKhfeqNRap8gRnOF0beuDywUrIdr8,Bridgette Robinson,https://play-lh.googleusercontent.com/a-/AOh14GjaVTVq736Tq5bY1KVRZkGJ2PqlfNAiF1N3Z2Eogw,1.18.2.03,1,,Over rated,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGY2qQbkwnHMeUHBKP41-PsiFcaqcvzcaXeOt1SG7JaiT3aIaSWk-vKhfeqNRap8gRnOF0beuDywUrIdr8
gp:AOqpTOGcfMjeSIZP-v00J5qgH-tqSWgxM68rFZOly5H2exChTaSBs4KaupeypYpUxg6ovKKLa4kZgO-brtPrUbk,Cooper Boothe,https://play-lh.googleusercontent.com/a/AATXAJxfm9aIC_zHIW9EoJ8b5he4HMY5UitOPbwm74wJ=mo,1.18.2.03,1,,I had a good time until I spent money on my Nitendo Switch when I payed my money it stole my money. I want my money back.!!!!!!!!!!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGcfMjeSIZP-v00J5qgH-tqSWgxM68rFZOly5H2exChTaSBs4KaupeypYpUxg6ovKKLa4kZgO-brtPrUbk
gp:AOqpTOHUeykHcI_IfUzl1KdbiXfUs8Zkrkc9p_ubhdTvrHcYFeoPePff5ewhbuOAUvCGshhjedRHhBdMLkvcPFU,Andrew Pollard,https://play-lh.googleusercontent.com/a/AATXAJxk-hMnu9663tKwxgIkpYjwb7OHxw1cPMNYz-03=mo,1.18.2.03,1,,I hate minecraft go to hell makers of minecraft,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHUeykHcI_IfUzl1KdbiXfUs8Zkrkc9p_ubhdTvrHcYFeoPePff5ewhbuOAUvCGshhjedRHhBdMLkvcPFU
gp:AOqpTOGUl71XgyciuhSdvTJbObeb-CoO_JpJU02hDtstWrwCKJMcRtk4hABfPPyjIrPgU0H3NUipD11nBVJPzr4,Dominic GDiaz,https://play-lh.googleusercontent.com/a/AATXAJy383ikBoEV5UrVX5xPwhLekSvYMIxFmf2Ivl25=mo,1.18.2.03,1,,Seriously mojang :/ my worlds got deleted and I got mad and confused bc my world disappeared and pls bring them back 😭😭😭😭,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGUl71XgyciuhSdvTJbObeb-CoO_JpJU02hDtstWrwCKJMcRtk4hABfPPyjIrPgU0H3NUipD11nBVJPzr4
gp:AOqpTOEfxa1iJssw1h_7wUITLCbLkAp-wQ2rWseX4duOQw-nu5m08gXrihJGSAwLHRIq7SaaYiahob9RUdHse6k,#Mama Fox,https://play-lh.googleusercontent.com/a-/AOh14GgmaBJju8oHe_1Oxgikg4AiBcVI8CIl__GpvLNw7zA,1.18.2.03,4,,I'm telling you something your repeater are going to face left and right they are bedrock the other or normal,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEfxa1iJssw1h_7wUITLCbLkAp-wQ2rWseX4duOQw-nu5m08gXrihJGSAwLHRIq7SaaYiahob9RUdHse6k
gp:AOqpTOH2-q3u7KwLDRdeJGfp63x9IPcukt5W6YJ5EOAYlzEKBwuNUxeDimJUmQ4vVaibCIXTvZOu4YdzgspRBZs,Matt and sam Creahan,https://play-lh.googleusercontent.com/a/AATXAJy9k9tUnM3YTyLpb9ZQWBeJK7XJ6X6dvMji1-Kk=mo,1.18.2.03,5,,The best update ever,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOH2-q3u7KwLDRdeJGfp63x9IPcukt5W6YJ5EOAYlzEKBwuNUxeDimJUmQ4vVaibCIXTvZOu4YdzgspRBZs
gp:AOqpTOF0rnnAESiZPcacZX9KmxqLi38JteWojjvZ2y6j9sSXqXHwtoygDAHeg3cXzY9TShAqC4gshwMZtqDEoxQ,Dameon Dark,https://play-lh.googleusercontent.com/a/AATXAJyM1HLUMScIJ0gA3hwIOV6Pw0WwTED4TidvhKWZ=mo,1.18.2.03,3,,Very fun tho on the phone you cant play with anyone....,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOF0rnnAESiZPcacZX9KmxqLi38JteWojjvZ2y6j9sSXqXHwtoygDAHeg3cXzY9TShAqC4gshwMZtqDEoxQ
gp:AOqpTOFTBu97hw4F1UiJgE45KnRlkVacylii4vJDgr6SXIYYGW3RzbtXyjeVxZGI_tehSnreO4xAv4b8o6ilxrE,Larry Harrington,https://play-lh.googleusercontent.com/a/AATXAJzt9oZKJa_d-6yq48RsZp8-LThcT7x68A8EDXll=mo,1.18.0.02,5,,I love it,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFTBu97hw4F1UiJgE45KnRlkVacylii4vJDgr6SXIYYGW3RzbtXyjeVxZGI_tehSnreO4xAv4b8o6ilxrE
gp:AOqpTOGYNUBnZYT8eKdSzSxOJC9OxtRv2R-ZdZl0_ww3d1SJtSVhdNiyDVDbFYhKAK80GaW5nzbWw2Cfz-Nke0w,april,https://play-lh.googleusercontent.com/a-/AOh14Gi_3kpYyo1ehE2-Rww_SJteBpoY8GjBlV4FNOoXgw,1.18.0.02,3,,I would give it a 5 if it wasn't so glichy every single time I tried to move it would go glichy and it is impossible to update if U have barley and storage but the best is that it's a world wide game and you can.create whatever U want,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGYNUBnZYT8eKdSzSxOJC9OxtRv2R-ZdZl0_ww3d1SJtSVhdNiyDVDbFYhKAK80GaW5nzbWw2Cfz-Nke0w
gp:AOqpTOE92q9gE75KWiWGsA81i4rbr-gSdQRt-ZmSec7th_-jH5zSdy5nW21PgtkvcYwkvpEN87fo4xqvaBjE4yg,Thomas Munn,https://play-lh.googleusercontent.com/a/AATXAJy55c0GPL2Jea5QvYyfScboQRB5_cx-9Lb4pty9=mo,1.18.0.02,5,,Best,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE92q9gE75KWiWGsA81i4rbr-gSdQRt-ZmSec7th_-jH5zSdy5nW21PgtkvcYwkvpEN87fo4xqvaBjE4yg
gp:AOqpTOE5I4OVNi_gihGpCBLU8G3MfM1ZNBLrDUVtMZwFGN51ijASbm_XbhJoPD8AtyHHusF72qkCgajWsx5BoNs,Pearl Cruz,https://play-lh.googleusercontent.com/a-/AOh14GjI_BxA2od2jajOlYBsSyJaDN1scqsYOUr0a360,1.18.2.03,3,,Been playing for 3 years now it's still awesome But I don't like that we need Wi-Fi to play with friends why can't we use our phone data instead and how come we don't get the achievements,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOE5I4OVNi_gihGpCBLU8G3MfM1ZNBLrDUVtMZwFGN51ijASbm_XbhJoPD8AtyHHusF72qkCgajWsx5BoNs
gp:AOqpTOHIKdIZ9lIbaX1kSAwyS2sfXNzIf3-ohEazbcJT3WS13k4C74ImN2Q8ccoUzcdHh11lLmDrqyAQBVvCiHk,Heather Lewis,https://play-lh.googleusercontent.com/a-/AOh14GhBDCA6RQkuGM7flw3TuomMCmvD3GjpTZLt7L06aR0,1.18.2.03,5,,Hey I have a question so is herobrine Real in minecraft,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHIKdIZ9lIbaX1kSAwyS2sfXNzIf3-ohEazbcJT3WS13k4C74ImN2Q8ccoUzcdHh11lLmDrqyAQBVvCiHk
gp:AOqpTOFNKkU8m60sc6dlBrpsJZDAxk7nWrpXDXLU6mVmVZBA0HmAj5gGqp08qjRaGqfXuWm_7wwpLDo8dIg_-D0,I dont Even know,https://play-lh.googleusercontent.com/a-/AOh14GgP0LMqRwHjI-AdWI42mFET8JOQqFJfyuY-IUgzgg,1.18.2.03,5,,This is a ge for true gamers,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOFNKkU8m60sc6dlBrpsJZDAxk7nWrpXDXLU6mVmVZBA0HmAj5gGqp08qjRaGqfXuWm_7wwpLDo8dIg_-D0
gp:AOqpTOHC4KAWxwo_Czg-F7koQKZjGfUTVOYagpn0C91h4YdWrNuWJquWgp5cKG-vhk77viLAFf31ASmxbR11_To,Kayla Nance,https://play-lh.googleusercontent.com/a-/AOh14Gjw9745e0SrM0kaM4YrJu1tGCtJbOcTes-d0-CP,1.16.201.01,5,,I have this new skin and it's really cool you should buy it it's really cool,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHC4KAWxwo_Czg-F7koQKZjGfUTVOYagpn0C91h4YdWrNuWJquWgp5cKG-vhk77viLAFf31ASmxbR11_To
gp:AOqpTOHp4Q4ZFqRECj-3RAJLh0RJuhKrjBAGH6dwHoIsfh5L-vVkNHwst_Hprkx7NLtmZ_GaY4SnFbRhPTj4zXc,Lit Plays Roblox,https://play-lh.googleusercontent.com/a-/AOh14GjVt6fgjGApRGw2JTYMq1kwAZbEqYCFkwSJAGhy,1.18.0.02,5,,This is the best game in the world,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHp4Q4ZFqRECj-3RAJLh0RJuhKrjBAGH6dwHoIsfh5L-vVkNHwst_Hprkx7NLtmZ_GaY4SnFbRhPTj4zXc
gp:AOqpTOEJ4trYRVDoFyK0VntlXvz4NrwiY8GskGpzTqM4H9xnEAMiHggdZ70Y-PBsNPQQQRx_NHcp1dgpO5HwmJY,Matt,https://play-lh.googleusercontent.com/a/AATXAJwHkCpO4kY9WoqgGkvGkHA8hFMR8N26C-Noopwi=mo,1.18.2.03,1,,"Unplayable! Having played Minecraft for years, this is very disappointing. Movement is appalling. Trying to move with the arrows and it keeps moving the view. Sliding off the movement arrows stops movement. No ability to disable the left side and no customisability options to position buttons where wanted. This game needs a joystick control option and the ability to customise where buttons are placed, also allowing the size of each button to be changed in size. PUBG Mobile is a perfect example",https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOEJ4trYRVDoFyK0VntlXvz4NrwiY8GskGpzTqM4H9xnEAMiHggdZ70Y-PBsNPQQQRx_NHcp1dgpO5HwmJY
gp:AOqpTOHAsoZDNhBxjvdttO8dnPJZmPeNdmUkzl0LdYivJQ9SM7eM30MyhnhIRAN8WZ_WDk_ZEhdoNhZR68qhkHI,Marie Gray,https://play-lh.googleusercontent.com/a-/AOh14GgDpzgdWZ2z0UcHpJX0ZVsohro2_p__qNSaOMElpA,1.17.10.04,5,,I love 💕 Minecraft so much ❤️,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOHAsoZDNhBxjvdttO8dnPJZmPeNdmUkzl0LdYivJQ9SM7eM30MyhnhIRAN8WZ_WDk_ZEhdoNhZR68qhkHI
gp:AOqpTOGyWqW6DyOV0dz2R9GotSk-XeQcbLV115AHo0natsUTo3t98bvL8rIMc56Rv0AQltahJ84Wu_lmlzmUbYs,Grace Anderson,https://play-lh.googleusercontent.com/a/AATXAJwX13_K2rBo9w6EZ-xxh1ZKTHCfI8GZva5vATD-=mo,1.18.2.03,5,,i LOVE it it makes me SO HAPPY!,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGyWqW6DyOV0dz2R9GotSk-XeQcbLV115AHo0natsUTo3t98bvL8rIMc56Rv0AQltahJ84Wu_lmlzmUbYs
gp:AOqpTOGPQSrcNg9ZJyYuYK4nAHmsVvkMFHxwqVNiZPpwulC0RMxcKkXvJJatQmQF_4UYoghjRCq4z2Ua9dlKNac,#spookay,https://play-lh.googleusercontent.com/a-/AOh14GisIiPJ8-wWKcYzvn6FnKHDDew-Yafex1KkzBqtdw,,1,,Please fix the jukebox not playing music and i can't even delete the app to fix it,https://play.google.com/store/apps/details?id=com.mojang.minecraftpe&reviewId=gp:AOqpTOGPQSrcNg9ZJyYuYK4nAHmsVvkMFHxwqVNiZPpwulC0RMxcKkXvJJatQmQF_4UYoghjRCq4z2Ua9dlKNac
